TIMESTAMP,G,LWin,T2,RH2,U2,RRR,PRES,N
2020-01-12 06:00:00,0.0,287.2046,268.56693,100.0,1.7797464283750526,0.0016595114,533.2321296090283,0.7429172
2020-01-12 12:00:00,63.372776,288.15482,268.98148,100.0,1.865071356303027,0.00075575156,533.3337493983655,0.85734457
2020-01-12 18:00:00,892.02057,305.54556,276.89725,79.37515,1.7016356757581828,0.21470016,533.125078592189,0.608517
2020-01-13 00:00:00,18.929132,301.96973,272.8455,94.89291,1.242084336989932,0.53348976,532.6911387425165,0.8435368
2020-01-13 06:00:00,0.0,281.61102,268.39285,100.0,1.5906778303097484,0.0021517999,533.0910699713818,0.61922973
2020-01-13 12:00:00,74.63042,270.7521,269.4268,99.034996,1.6920229247424814,3.055641e-05,533.2718232530152,0.5882829
2020-01-13 18:00:00,926.31195,308.49084,275.92532,71.15379,1.3610986962377678,0.40553162,532.9539187871713,0.5221063
2020-01-14 00:00:00,18.54519,306.285,273.84232,91.87671,1.1036918517589627,0.16801733,532.4410992408805,0.58412915
2020-01-14 06:00:00,0.0,300.88196,268.7183,100.0,1.3290267377471405,0.05104908,532.6659622112921,0.6969939
2020-01-14 12:00:00,73.00295,282.69824,270.05032,98.57546,1.635683060305785,0.0025632717,532.7905758890258,0.86997956
2020-01-14 18:00:00,927.12915,308.64056,276.99564,67.74861,1.3435856209923638,0.27386913,532.2580617981481,0.76911277
2020-01-15 00:00:00,16.018808,307.505,271.69266,100.0,1.0273685589322947,0.8318638,531.7142284200463,0.8966673
2020-01-15 06:00:00,0.0,302.23972,268.42947,100.0,1.2821525813416697,0.049848415,532.3807973878671,0.832861
2020-01-15 12:00:00,57.174603,294.57056,270.45486,92.35763,1.4352579690114065,0.0008659117,532.8512330559879,0.8392323
2020-01-15 18:00:00,837.97614,309.20557,276.12894,79.56072,1.037880853350654,1.0521473,532.6218525225138,0.67734796
2020-01-16 00:00:00,15.041584,319.45667,272.70804,98.07518,1.0966328583429137,0.3613846,532.5524647842401,0.7781191
2020-01-16 06:00:00,0.0,312.33307,270.18484,100.0,1.320353294525787,0.121427454,533.2888783225543,0.8427433
2020-01-16 12:00:00,59.25092,301.68582,270.7393,100.0,2.0245716797989317,0.0006601756,533.3128873936615,0.83379656
2020-01-16 18:00:00,914.69165,310.03833,276.9429,68.455154,1.7210196152488735,0.5628904,533.6572881282535,0.7221766
2020-01-17 00:00:00,18.5175,295.7372,272.8914,94.17619,1.2899945379554996,0.056457575,532.9865569113191,0.80615383
2020-01-17 06:00:00,0.0,292.24973,270.3489,98.88773,1.9707840226932059,0.00828636,533.8153520763036,0.75044775
2020-01-17 12:00:00,45.014637,305.48444,270.1387,94.36708,2.318533007148571,0.009408788,533.771496183203,0.7370569
2020-01-17 18:00:00,947.01666,311.40723,276.13895,66.80331,2.2136886462471104,0.5230913,533.7869269604051,0.5073693
2020-01-18 00:00:00,25.48948,299.8275,274.3328,79.55913,1.713918144470941,0.0147783905,533.0685836743406,0.46375233
2020-01-18 06:00:00,0.0,285.41507,270.04178,99.31278,1.6985438198990517,0.0024186485,533.5673429400889,0.9045827
2020-01-18 12:00:00,38.81382,315.31778,270.70193,85.99,1.859366057499991,0.034206998,533.5595767923523,0.9890506
2020-01-18 18:00:00,677.97614,329.89694,276.7664,64.022255,1.8553059038221609,0.50601643,533.6402330587144,0.8509211
2020-01-19 00:00:00,17.25546,332.9247,273.02982,100.0,1.1179025446582367,0.084320575,532.9540710645779,0.90582323
